Time,Price,Transactions-per-day,Cap,Bitcoins,Transactions-per-block,Transactions-total,Difficulty
2011-03-12 00:00:00,0.9197,2812,5210146.484999999,5665050,24,326240,76192.61934751371
2011-03-14 00:00:00,0.9,2981,5109165,5676850,28,331696,76192.61934751371
2011-03-16 00:00:00,0.89,3237,5063210,5689000,47,337432,76192.61934751371
2011-03-18 00:00:00,0.850617,2759,4850600.91165,5702450,29,343379,76192.61934751371
2011-03-20 00:00:00,0.79,2674,4514178.5,5714150,12,349167,76192.61934751371
2011-03-22 00:00:00,0.799646,2301,4580532.2172,5728200,14,358790,76192.61934751371
2011-03-24 00:00:00,0.9,2218,5168880,5743200,18,365376,76192.61934751371
2011-03-26 00:00:00,0.905,2987,5211306.75,5758350,10,370450,68977.78463020959
2011-03-28 00:00:00,0.8575,3420,4951333.625,5774150,9,376142,68977.78463020959
2011-03-30 00:00:00,0.795,1625,4602771.75,5789650,12,380682,68977.78463020959
2011-04-01 00:00:00,0.79997,1573,4646625.745,5808500,12,384461,68977.78463020959
2011-04-03 00:00:00,0.7998,1603,4659874.739999999,5826300,10,387868,68977.78463020959
2011-04-05 00:00:00,0.71,2272,4150234,5845400,9,392467,68977.78463020959
2011-04-07 00:00:00,0.7677,1842,4499067.465,5860450,12,396077,82345.64411296662
2011-04-09 00:00:00,0.7676,1749,4510571.12,5876200,18,399526,82345.64411296662
2011-04-11 00:00:00,0.781,1879,4601886.3,5892300,11,403058,82345.64411296662
2011-04-13 00:00:00,1,2480,5910700,5910700,17,407557,82345.64411296662
2011-04-15 00:00:00,1.08999,2001,6458844.744,5925600,22,412526,82345.64411296662
2011-04-17 00:00:00,1.085,2320,6447992.25,5942850,13,416826,82345.64411296662
2011-04-19 00:00:00,1.19,3567,7089663,5957700,15,423104,92347.59095209427
2011-04-21 00:00:00,1.1979,1912,7155236.385,5973150,14,428189,92347.59095209427
2011-04-23 00:00:00,1.549,2100,9278974.7,5990300,22,432551,92347.59095209427
2011-04-25 00:00:00,1.701,2516,10218927.6,6007600,21,437563,92347.59095209427
2011-04-27 00:00:00,1.95,4550,11752162.5,6026750,14,444866,92347.59095209427
2011-04-29 00:00:00,2.7,3474,16320960.000000002,6044800,15,451958,92347.59095209427
2011-05-01 00:00:00,4.09,4648,24801146.5,6063850,16,460628,109670.1332924774
2011-05-03 00:00:00,3.49,3235,21230019,6083100,13,466382,109670.1332924774
2011-05-05 00:00:00,3.5,3399,21363300,6103800,15,472748,109670.1332924774
2011-05-07 00:00:00,3.7,3889,22661390,6124700,16,479886,109670.1332924774
2011-05-09 00:00:00,3.937,3560,24202510.65,6147450,17,486223,109670.1332924774
2011-05-11 00:00:00,6.065,3272,37401642,6166800,18,492642,157416.40184364893
2011-05-13 00:00:00,8.45,4404,52263672.49999999,6185050,17,499682,157416.40184364893
2011-05-15 00:00:00,8.55,3990,53085667.50000001,6208850,21,508021,157416.40184364893
2011-05-17 00:00:00,8.38901,4355,52289118.7805,6233050,21,516536,157416.40184364893
2011-05-19 00:00:00,7.34,5131,45920875,6256250,18,526664,244112.48777433642
2011-05-21 00:00:00,6.6036,4822,41458061.160000004,6278100,21,536289,244112.48777433642
2011-05-23 00:00:00,7.45,5775,46969642.5,6304650,32,547511,244112.48777433642
2011-05-25 00:00:00,7.51,6172,47568340,6334000,31,559245,244112.48777433642
2011-05-27 00:00:00,8.92,5491,56729416,6359800,34,571554,434877.0455276276
2011-05-29 00:00:00,8.4992,4725,54192599.04,6376200,41,581333,434877.0455276276
2011-05-31 00:00:00,9.4998,6203,60716546.730000004,6391350,39,592371,434877.0455276276
2011-06-02 00:00:00,10.57,7157,67751057.5,6409750,51,605597,434877.0455276276
2011-06-04 00:00:00,17.41,8773,111958487,6430700,57,622744,434877.0455276276
2011-06-06 00:00:00,19.23,9808,124102728,6453600,48,640713,567269.530162422
2011-06-08 00:00:00,31.9099,11394,206495344.88,6471200,49,660811,567269.530162422
2011-06-10 00:00:00,35,11233,227258500,6493100,50,684211,567269.530162422
2011-06-12 00:00:00,24.99,11668,162849834,6516600,64,707041,567269.530162422
2011-06-14 00:00:00,20.99,12602,137276699,6540100,52,731881,567269.530162422
2011-06-16 00:00:00,19.96,11777,131022430,6564250,39,757830,876954.4935135372
2011-06-18 00:00:00,17.2,12025,113233620,6583350,44,781403,876954.4935135372
2011-06-20 00:00:00,17.35,11278,114612365.00000001,6605900,63,804159,876954.4935135372
2011-06-22 00:00:00,15.05,11810,99795797.5,6630950,71,825121,876954.4935135372
2011-06-24 00:00:00,16.7501,11134,111469402.985,6654850,57,846767,1379192.2882280778
2011-06-26 00:00:00,17.51001,10298,116794393.20150001,6670150,52,866582,1379192.2882280778
2011-06-28 00:00:00,17.52,10892,117135216,6685800,49,888912,1379192.2882280778
2011-06-30 00:00:00,17.5,9885,117314750,6703700,56,908955,1379192.2882280778
2011-07-02 00:00:00,16.49,9454,110836710.49999999,6721450,69,927859,1379192.2882280778
2011-07-04 00:00:00,15.85,9495,106791752.5,6737650,53,945327,1379192.2882280778
2011-07-06 00:00:00,16.5,11053,111424500,6753000,66,964861,1379192.2882280778
2011-07-08 00:00:00,15.64276,8211,105856903.334,6767150,52,982464,1563027.9961162233
2011-07-10 00:00:00,15.68,8057,106345680,6782250,53,998918,1563027.9961162233
2011-07-12 00:00:00,14.63988,8795,99505800.372,6796900,53,1017580,1563027.9961162233
2011-07-14 00:00:00,14.1,8419,96073875,6813750,60,1035574,1563027.9961162233
2011-07-16 00:00:00,14.1,7821,96299475,6829750,55,1052025,1563027.9961162233
2011-07-18 00:00:00,13.6901,8185,93720371.085,6845850,55,1069320,1563027.9961162233
2011-07-20 00:00:00,14.04,8545,96331248,6861200,60,1087728,1690895.8030523926
2011-07-22 00:00:00,13.9389,8437,95845270.29,6876100,46,1104773,1690895.8030523926
2011-07-24 00:00:00,13.979999,7866,96352250.10785,6892150,46,1120673,1690895.8030523926
2011-07-26 00:00:00,14.4,8401,99481680,6908450,44,1138629,1690895.8030523926
2011-07-28 00:00:00,14,7818,96961200,6925800,59,1154776,1690895.8030523926
2011-07-30 00:00:00,13.8,6854,95792010,6941450,62,1169090,1690895.8030523926
2011-08-01 00:00:00,13.5501,8032,94289725.86,6958600,57,1184551,1888786.7053530477
2011-08-03 00:00:00,13.1,8054,91358090,6973900,55,1201418,1888786.7053530477
2011-08-05 00:00:00,11.55,7308,80705047.5,6987450,50,1216977,1888786.7053530477
2011-08-07 00:00:00,9.8,6725,68600980,7000100,51,1230782,1888786.7053530477
2011-08-09 00:00:00,12.1,8638,84859720,7013200,61,1246530,1888786.7053530477
2011-08-11 00:00:00,10.4959,8116,73767809.17500001,7028250,68,1263028,1888786.7053530477
2011-08-13 00:00:00,10.05,7386,70767075,7041500,47,1277478,1888786.7053530477
2011-08-15 00:00:00,11.89,8347,83881572,7054800,49,1293446,1888786.7053530477
2011-08-17 00:00:00,11.3,8128,79868400,7068000,45,1310833,1805700.8361936733
2011-08-19 00:00:00,11.81,7787,83646096.5,7082650,55,1326077,1805700.8361936733
2011-08-21 00:00:00,11.59,7355,82255968.5,7097150,48,1340557,1805700.8361936733
2011-08-23 00:00:00,11.49,7425,81745030.5,7114450,47,1355906,1805700.8361936733
2011-08-25 00:00:00,10.96554,7082,78155789.796,7127400,50,1370321,1805700.8361936733
2011-08-27 00:00:00,9.11,6988,65060431.49999999,7141650,56,1384788,1805700.8361936733
2011-08-29 00:00:00,9.4811,7807,67823996.96,7153600,44,1398048,1805700.8361936733
2011-08-31 00:00:00,9,7280,64520100,7168900,47,1413174,1777774.4820014648
2011-09-02 00:00:00,8.4989,6917,61050573.315000005,7183350,48,1427313,1777774.4820014648
2011-09-04 00:00:00,8.5939999988,6612,61848869.4913639,7196750,51,1440250,1777774.4820014648
2011-09-06 00:00:00,7.65713,7705,55222838.7035,7211950,45,1455236,1777774.4820014648
2011-09-08 00:00:00,7.31509,6481,52855548.549499996,7225550,48,1468895,1777774.4820014648
2011-09-10 00:00:00,6.208920000199999,6453,44950718.12544794,7239700,40,1482614,1777774.4820014648
2011-09-12 00:00:00,7.081,6422,51359201.1,7253100,50,1495337,1777774.4820014648
2011-09-14 00:00:00,5.990000000899999,6515,43532325.006540745,7267500,51,1508416,1755425.3203287027
2011-09-16 00:00:00,5.23,6042,38080676,7281200,54,1520498,1755425.3203287027
2011-09-18 00:00:00,5,5775,36478500,7295700,43,1532454,1755425.3203287027
2011-09-20 00:00:00,6.795,7420,49662956.25,7308750,39,1546146,1755425.3203287027
2011-09-22 00:00:00,5.83001,6808,42696952.736499995,7323650,44,1561032,1755425.3203287027
2011-09-24 00:00:00,5.66,6231,41524873,7336550,42,1573083,1755425.3203287027
2011-09-26 00:00:00,5.46014,5917,40134759.07,7350500,41,1584671,1755425.3203287027
2011-09-28 00:00:00,4.989,5795,36738746.55,7363950,48,1596521,1755425.3203287027
2011-09-30 00:00:00,5.35,5762,39465880,7376800,45,1607992,1689334.4045971008
2011-10-02 00:00:00,5.16,5145,38133174,7390150,43,1618721,1689334.4045971008
2011-10-04 00:00:00,5.03,5316,37237844.5,7403150,45,1630310,1689334.4045971008
2011-10-06 00:00:00,4.93,6004,36564084.5,7416650,55,1642532,1689334.4045971008
2011-10-08 00:00:00,4.594,5604,34131123,7429500,52,1653645,1689334.4045971008
2011-10-10 00:00:00,4.25937,5530,31696314.823499996,7441550,43,1664798,1689334.4045971008
2011-10-12 00:00:00,4.20612,6498,31347371.136000004,7452800,49,1677142,1689334.4045971008
2011-10-14 00:00:00,4.11455,5676,30711001.200000003,7464000,36,1687557,1689334.4045971008
2011-10-16 00:00:00,3.9009000002,4878,29167809.48149544,7477200,38,1698515,1468195.4272208312
2011-10-18 00:00:00,2.9,5562,21718680,7489200,51,1709670,1468195.4272208312
2011-10-20 00:00:00,2.42,4708,18152299,7500950,40,1719188,1468195.4272208312
2011-10-22 00:00:00,3.3,4820,24791415,7512550,41,1729365,1468195.4272208312
2011-10-24 00:00:00,3.2,5919,24076640,7523950,48,1740735,1468195.4272208312
2011-10-26 00:00:00,2.876,5307,21673248.4,7535900,36,1751324,1468195.4272208312
2011-10-28 00:00:00,3.255,5111,24564671.25,7546750,38,1761174,1468195.4272208312
2011-10-30 00:00:00,3.65026,4888,27587022.463,7557550,46,1771888,1468195.4272208312
2011-11-01 00:00:00,3.35,5885,25365195,7571700,33,1782729,1203461.9263799652
2011-11-03 00:00:00,3.299,5746,25024894.4,7585600,42,1794225,1203461.9263799652
2011-11-05 00:00:00,3.21,6575,24396802.5,7600250,43,1807462,1203461.9263799652
2011-11-07 00:00:00,3.0289,5329,23062650.380000003,7614200,39,1817812,1203461.9263799652
2011-11-09 00:00:00,3.114,6627,23757951.599999998,7629400,41,1830187,1203461.9263799652
2011-11-11 00:00:00,3,5439,22928250,7642750,44,1841990,1203461.9263799652
2011-11-13 00:00:00,3.099,5088,23728578.150000002,7656850,36,1852424,1203461.9263799652
2011-11-15 00:00:00,2.69,6442,20638487,7672300,37,1864486,1192497.7500894784
2011-11-17 00:00:00,2.60031,5596,19986502.722,7686200,39,1875937,1192497.7500894784
2011-11-19 00:00:00,2.3,4909,17708160,7699200,44,1885664,1192497.7500894784
2011-11-21 00:00:00,2.29,5044,17661281.5,7712350,39,1895504,1192497.7500894784
2011-11-23 00:00:00,2.38,5620,18387047,7725650,47,1906495,1192497.7500894784
2011-11-25 00:00:00,2.56,5374,19808640,7737750,43,1916889,1192497.7500894784
2011-11-27 00:00:00,2.4965,4794,19347375.700000003,7749800,40,1926687,1192497.7500894784
2011-11-29 00:00:00,2.981,6529,23141353.95,7762950,38,1939141,1192497.7500894784
2011-12-01 00:00:00,3.14,6735,24427630,7779500,44,1952208,1090715.6800512674
2011-12-03 00:00:00,3.12999,5533,24397802.5515,7794850,37,1964057,1090715.6800512674
2011-12-05 00:00:00,2.93,6347,22882421,7809700,36,1975694,1090715.6800512674
2011-12-07 00:00:00,3.082,7119,24116650,7825000,36,1989834,1090715.6800512674
2011-12-09 00:00:00,3.039,5686,23826519.75,7840250,35,2001307,1090715.6800512674
2011-12-11 00:00:00,3.38,5240,26551083,7855350,42,2012341,1090715.6800512674
2011-12-13 00:00:00,3.3,5515,25966050,7868500,31,2022780,1155038.3339636438
2011-12-15 00:00:00,3.1933,5476,25169111.604999997,7881850,49,2033381,1155038.3339636438
2011-12-17 00:00:00,3.23,4819,25501980.5,7895350,42,2043519,1155038.3339636438
2011-12-19 00:00:00,3.70036,5200,29270772.689999998,7910250,35,2053334,1155038.3339636438
2011-12-21 00:00:00,4.11,5667,32570722.500000004,7924750,31,2065685,1155038.3339636438
2011-12-23 00:00:00,3.95,5740,31360037.5,7939250,33,2077243,1155038.3339636438
2011-12-25 00:00:00,4.3897,5307,34918088.135000005,7954550,39,2087226,1155038.3339636438
2011-12-27 00:00:00,4.06,5571,32362665.999999996,7971100,30,2098178,1159929.497224385
2011-12-29 00:00:00,4.33,5023,34577648,7985600,34,2108170,1159929.497224385
2011-12-31 00:00:00,4.995,5357,39960249.75,8000050,47,2118551,1159929.497224385
2012-01-02 00:00:00,5.4999,5809,44082248.49,8015100,34,2128883,1159929.497224385
2012-01-04 00:00:00,5.6063,5636,45023634.67,8030900,37,2140063,1159929.497224385
2012-01-06 00:00:00,7.22,6361,58097535,8046750,47,2153341,1159929.497224385
2012-01-08 00:00:00,7.2,6290,58059720,8063850,55,2165842,1159929.497224385
2012-01-10 00:00:00,6.89,6589,55665688,8079200,45,2178430,1250757.7392746594
2012-01-12 00:00:00,6.997,6943,56641414.699999996,8095100,41,2192541,1250757.7392746594
2012-01-14 00:00:00,6.75,6734,54737775,8109300,47,2206099,1250757.7392746594
2012-01-16 00:00:00,7.18888,6685,58406774.448,8124600,37,2219459,1250757.7392746594
2012-01-18 00:00:00,6.95,7215,56570220,8139600,34,2233219,1250757.7392746594
2012-01-20 00:00:00,6.58,6718,53648714,8153300,51,2246401,1250757.7392746594
2012-01-22 00:00:00,6.39,5259,52198312.5,8168750,47,2258431,1307728.3606040676
2012-01-24 00:00:00,6.515,6817,53319085.75,8184050,39,2271232,1307728.3606040676
2012-01-26 00:00:00,6.2,6736,50829460,8198300,40,2285985,1307728.3606040676
2012-01-28 00:00:00,5.74815,6095,47209555.949999996,8213000,42,2298624,1307728.3606040676
2012-01-30 00:00:00,5.6,6019,46084920,8229450,46,2311107,1307728.3606040676
2012-02-01 00:00:00,5.638,6900,46480235.8,8244100,43,2324476,1307728.3606040676
2012-02-03 00:00:00,6.148,6943,50784017,8260250,50,2338374,1307728.3606040676
2012-02-05 00:00:00,5.9625,6616,49341178.125,8275250,58,2352587,1379647.4392142936
2012-02-07 00:00:00,5.70999,6799,47334675.102000006,8289800,46,2365886,1379647.4392142936
2012-02-09 00:00:00,5.8,7259,48160880,8303600,71,2379764,1379647.4392142936
2012-02-11 00:00:00,6,7624,49907100,8317850,71,2396030,1379647.4392142936
2012-02-13 00:00:00,5.72,7514,47665904,8333200,38,2410949,1379647.4392142936
2012-02-15 00:00:00,4.88,9511,40733848,8347100,41,2430170,1379647.4392142936
2012-02-17 00:00:00,4.76998,7128,39880133.287,8360650,45,2446584,1379647.4392142936
2012-02-19 00:00:00,4.33333,5932,36301388.7425,8377250,49,2459192,1376302.2678863804
2012-02-21 00:00:00,4.4354,6348,37217219.629999995,8390950,38,2471658,1376302.2678863804
2012-02-23 00:00:00,4.92481,7881,41403862.632,8407200,44,2486663,1376302.2678863804
2012-02-25 00:00:00,5.07,6588,42703596,8422800,43,2500454,1376302.2678863804
2012-02-27 00:00:00,5.1,6475,43035330,8438300,47,2512780,1376302.2678863804
2012-02-29 00:00:00,4.9,6825,41429990,8455100,50,2526232,1376302.2678863804
2012-03-02 00:00:00,4.98888,7696,42253568.604,8469550,44,2540641,1496978.5950255692
2012-03-04 00:00:00,4.9,6017,41561800,8482000,39,2552359,1496978.5950255692
2012-03-06 00:00:00,5.05,6713,42904800,8496000,38,2565801,1496978.5950255692
2012-03-08 00:00:00,5,6635,42556250,8511250,44,2579010,1496978.5950255692
2012-03-10 00:00:00,4.94,6054,42129308,8528200,50,2591542,1496978.5950255692
2012-03-12 00:00:00,4.95915,5728,42367506.195,8543300,43,2602444,1496978.5950255692
2012-03-14 00:00:00,5.4444,7096,46592086.32,8557800,42,2616345,1496978.5950255692
2012-03-16 00:00:00,5.4,6706,46285560,8571400,43,2629628,1498294.3628165068
2012-03-18 00:00:00,5.37998,5745,46202192.243999995,8587800,48,2642846,1498294.3628165068
2012-03-20 00:00:00,4.98,6604,42843438,8603100,37,2656129,1498294.3628165068
2012-03-22 00:00:00,4.88,6756,42060720,8619000,42,2669865,1498294.3628165068
2012-03-24 00:00:00,4.74896,6461,41002995.536000006,8634100,54,2682619,1498294.3628165068
2012-03-26 00:00:00,4.73793,6469,40983331.39650001,8650050,38,2695337,1498294.3628165068
2012-03-28 00:00:00,4.84592,7134,41991835.168,8665400,47,2708817,1498294.3628165068
2012-03-30 00:00:00,4.83,7174,41923675.5,8679850,53,2723517,1626553.4813289426
2012-04-01 00:00:00,4.929,5619,42860119.5,8695500,56,2735422,1626553.4813289426
2012-04-03 00:00:00,5.01,7539,43628332.5,8708250,41,2749047,1626553.4813289426
2012-04-05 00:00:00,4.94486,6977,43125360.275,8721250,58,2763503,1626553.4813289426
2012-04-07 00:00:00,4.98,6152,43495320,8734000,61,2776655,1626553.4813289426
2012-04-09 00:00:00,4.8,6045,41994480,8748850,59,2788761,1626553.4813289426
2012-04-11 00:00:00,4.8941,7485,42887732.415,8763150,58,2804681,1626553.4813289426
2012-04-13 00:00:00,4.94464,7549,43395891.264,8776350,66,2820743,1577913.4856767263
2012-04-15 00:00:00,4.98389,7313,43802661.626499996,8788850,51,2835991,1577913.4856767263
2012-04-17 00:00:00,5.02207,8354,44207273.382,8802600,45,2852191,1577913.4856767263
2012-04-19 00:00:00,5.19,8023,45757635,8816500,60,2868359,1577913.4856767263
2012-04-21 00:00:00,5.48,7770,48397168.00000001,8831600,65,2884145,1577913.4856767263
2012-04-23 00:00:00,5.21799,6845,46160687.63550001,8846450,45,2897758,1577913.4856767263
2012-04-25 00:00:00,5.16,7746,45715020,8859500,53,2912899,1577913.4856767263
2012-04-27 00:00:00,5.1372,7066,45584944.2,8873500,60,2930008,1577913.4856767263
2012-04-29 00:00:00,5.0184,8050,44611568.64,8889600,92,2945231,1508589.6720602945
2012-05-01 00:00:00,5,10070,44535000,8907000,72,2964365,1508589.6720602945
2012-05-03 00:00:00,5.184,12283,46256832,8923000,92,2986021,1508589.6720602945
2012-05-05 00:00:00,5.1495,13590,46029063.224999994,8938550,88,3013987,1508589.6720602945
2012-05-07 00:00:00,5.0947,16283,45626604.79,8955700,160,3042686,1508589.6720602945
2012-05-09 00:00:00,5.09609,18865,45728234.788,8973200,195,3078727,1733207.513848385
2012-05-11 00:00:00,5.03188,14196,45219241.214,8986550,175,3105646,1733207.513848385
2012-05-13 00:00:00,4.99888,14084,44989920,9000000,151,3141785,1733207.513848385
2012-05-15 00:00:00,5.09,20817,45879733,9013700,234,3190612,1733207.513848385
2012-05-17 00:00:00,5.1345,14892,46339889.4,9025200,216,3225181,1733207.513848385
2012-05-19 00:00:00,5.14291,38132,46490363.526999995,9039700,192,3285071,1733207.513848385
2012-05-21 00:00:00,5.1475,29133,46602376.5,9053400,177,3347532,1733207.513848385
2012-05-23 00:00:00,5.16,26784,46776948,9065300,235,3399639,1733207.513848385
2012-05-25 00:00:00,5.15,29007,46750927.5,9077850,214,3454666,1591074.9618473053
2012-05-27 00:00:00,5.148,22251,46809734.4,9092800,163,3500899,1591074.9618473053
2012-05-29 00:00:00,5.15889,31160,46979431.785000004,9106500,168,3564585,1591074.9618473053
2012-05-31 00:00:00,5.19,20951,47331762,9119800,333,3611279,1591074.9618473053
2012-06-02 00:00:00,5.279,18570,48224456.85,9135150,242,3654562,1591074.9618473053
2012-06-04 00:00:00,5.2785,44984,48301442.1,9150600,188,3726200,1591074.9618473053
2012-06-06 00:00:00,5.47,18275,50137199.5,9165850,229,3789793,1591074.9618473053
2012-06-08 00:00:00,5.66,26974,51956253,9179550,321,3847334,1591074.9618473053
2012-06-10 00:00:00,5.62,39328,51683768,9196400,361,3918185,1583177.847444009
2012-06-12 00:00:00,5.7,20796,52503270,9211100,247,3974256,1583177.847444009
2012-06-14 00:00:00,5.95,56997,54897675,9226500,209,4083293,1583177.847444009
2012-06-16 00:00:00,6.599,49313,60990927.550000004,9242450,217,4190013,1583177.847444009
2012-06-18 00:00:00,6.4668,39028,59872544.46,9258450,133,4269331,1583177.847444009
2012-06-20 00:00:00,6.64999,33475,61674334.7565,9274350,169,4340914,1726566.55919348
2012-06-22 00:00:00,6.79962,25550,63151470.75,9287500,189,4392965,1726566.55919348
2012-06-24 00:00:00,6.5915,21880,61318087.9,9302600,159,4436504,1726566.55919348
2012-06-26 00:00:00,6.4514,32547,60111887.20999999,9317650,136,4495036,1726566.55919348
2012-06-28 00:00:00,6.66897,27315,62238162.525,9332500,158,4552987,1726566.55919348
2012-06-30 00:00:00,6.693,23608,62556793.8,9346600,160,4598934,1726566.55919348
2012-07-02 00:00:00,6.75,25272,63190462.5,9361550,153,4643040,1726566.55919348
2012-07-04 00:00:00,6.55,21992,61417712.5,9376750,153,4687978,1751454.535340679
2012-07-06 00:00:00,6.73449,21962,63245279.2125,9391250,220,4731985,1751454.535340679
2012-07-08 00:00:00,6.87,21697,64629181.5,9407450,145,4779811,1751454.535340679
2012-07-10 00:00:00,7.239,33442,68214906.75,9423250,173,4838546,1751454.535340679
2012-07-12 00:00:00,7.32,26493,69083598,9437650,196,4895204,1751454.535340679
2012-07-14 00:00:00,7.68891,25417,72684419.5665,9453150,217,4944062,1751454.535340679
2012-07-16 00:00:00,8.2899,30561,78488773.19999999,9468000,250,5000509,1751454.535340679
2012-07-18 00:00:00,9.39899,30733,89143780.756,9484400,239,5065935,1866391.3050032083
2012-07-20 00:00:00,9.23355,35383,87704874.675,9498500,189,5132395,1866391.3050032083
2012-07-22 00:00:00,9,29975,85616550,9512950,157,5199968,1866391.3050032083
2012-07-24 00:00:00,8.96,29945,85375360.00000001,9528500,226,5265814,1866391.3050032083
2012-07-26 00:00:00,8.9,30652,84951390,9545100,271,5325593,1866391.3050032083
2012-07-28 00:00:00,8.93,33187,85388660,9562000,210,5385210,1866391.3050032083
2012-07-30 00:00:00,9.15,38204,87643275,9578500,187,5456202,2036671.0886933198
2012-08-01 00:00:00,9.54,34163,91509587.99999999,9592200,255,5526528,2036671.0886933198
2012-08-03 00:00:00,11.1188,29356,106835545.74000001,9608550,228,5588359,2036671.0886933198
2012-08-05 00:00:00,11.1869,32003,107654894.77,9623300,166,5648528,2036671.0886933198
2012-08-07 00:00:00,11.04,28636,106401311.99999999,9637800,199,5713124,2036671.0886933198
2012-08-09 00:00:00,12,33117,115851000,9654250,230,5785096,2036671.0886933198
2012-08-11 00:00:00,11.59788,29979,112155558.858,9670350,319,5842437,2036671.0886933198
2012-08-13 00:00:00,11.86999,49678,114978064.6355,9686450,261,5925866,2190865.9701028587
2012-08-15 00:00:00,12.67,49070,122938910.5,9703150,191,6012541,2190865.9701028587
2012-08-17 00:00:00,15.4,40897,149657200,9718000,272,6102603,2190865.9701028587
2012-08-19 00:00:00,12,35022,116799600,9733300,198,6176395,2190865.9701028587
2012-08-21 00:00:00,10.29999,40494,100443442.482,9751800,173,6253137,2190865.9701028587
2012-08-23 00:00:00,10.25,31765,100116875,9767500,205,6325536,2190865.9701028587
2012-08-25 00:00:00,10.25,35491,100263962.5,9781850,198,6391996,2440642.6069159633
2012-08-27 00:00:00,12.14999,31308,119046817.01900001,9798100,257,6453829,2440642.6069159633
2012-08-29 00:00:00,11.20999,33804,110013720.861,9813900,228,6518471,2440642.6069159633
2012-08-31 00:00:00,10.8359,41495,106505519.305,9828950,230,6591326,2440642.6069159633
2012-09-02 00:00:00,10.18999,31268,100317904.0525,9844750,188,6664534,2440642.6069159633
2012-09-04 00:00:00,10.5934,36940,104452513.01,9860150,196,6742540,2440642.6069159633
2012-09-06 00:00:00,11.17,44218,110342286.5,9878450,239,6828172,2694047.952955013
2012-09-08 00:00:00,11.21,34359,110912300.50000001,9894050,192,6895008,2694047.952955013
2012-09-10 00:00:00,11.127,32055,110256330.30000001,9908900,212,6957139,2694047.952955013
2012-09-12 00:00:00,11.3789,30406,112922496.765,9923850,144,7025358,2694047.952955013
2012-09-14 00:00:00,11.75,35146,116785600,9939200,224,7088403,2694047.952955013
2012-09-16 00:00:00,11.99,27351,119346661.5,9953850,183,7146094,2694047.952955013
2012-09-18 00:00:00,12.09,31313,120549390,9971000,162,7202830,2694047.952955013
2012-09-20 00:00:00,12.68666,33825,126682643.42999999,9985500,159,7268774,2864140.5078109736
2012-09-22 00:00:00,12.4433,23847,124460997.42500001,10002250,211,7322578,2864140.5078109736
2012-09-24 00:00:00,12.29888,31279,123204030.4,10017500,157,7378052,2864140.5078109736
2012-09-26 00:00:00,12.28,31886,123194188,10032100,160,7433713,2864140.5078109736
2012-09-28 00:00:00,12.444,29898,125030467.80000001,10047450,233,7493805,2864140.5078109736
2012-09-30 00:00:00,12.47499,21143,125541438.1155,10063450,253,7541357,2864140.5078109736
2012-10-02 00:00:00,12.88,28543,129800132.00000001,10077650,231,7593703,2864140.5078109736
2012-10-04 00:00:00,13.0899,29518,132093453.375,10091250,247,7655406,3054627.5269486364
2012-10-06 00:00:00,12.89999,35662,130356333.9485,10105150,217,7725477,3054627.5269486364
2012-10-08 00:00:00,12.08,38366,122253224,10120300,255,7795519,3054627.5269486364
2012-10-10 00:00:00,12.15,32255,123140250,10135000,189,7863677,3054627.5269486364
2012-10-12 00:00:00,12.15,24200,123315817.5,10149450,232,7917958,3054627.5269486364
2012-10-14 00:00:00,12,26981,121963800,10163650,179,7982217,3054627.5269486364
2012-10-16 00:00:00,11.99,33464,122047409,10179100,251,8045371,3054627.5269486364
2012-10-18 00:00:00,11.95998,28432,121918840.122,10193900,292,8106577,3072321.732020756
2012-10-20 00:00:00,11.85,27673,120973687.5,10208750,203,8162720,3072321.732020756
2012-10-22 00:00:00,11.81,35647,120756659.5,10224950,98,8238141,3072321.732020756
2012-10-24 00:00:00,11.82,33568,121032072,10239600,121,8311824,3072321.732020756
2012-10-26 00:00:00,11.09988,22540,113824274.45400001,10254550,205,8362490,3072321.732020756
2012-10-28 00:00:00,10.61,17381,108984859,10271900,189,8397359,3072321.732020756
2012-10-30 00:00:00,10.85,29930,111616662.5,10287250,141,8446433,3304356.3929903437
2012-11-01 00:00:00,11.279,25458,116184415.05,10300950,206,8500493,3304356.3929903437
2012-11-03 00:00:00,10.60097,25264,109352715.8895,10315350,215,8553255,3304356.3929903437
2012-11-05 00:00:00,10.9,32202,112607900,10331000,166,8608149,3304356.3929903437
2012-11-07 00:00:00,11.21603,37442,116037120.7695,10345650,174,8673650,3304356.3929903437
2012-11-09 00:00:00,11.07,26851,114696270,10361000,202,8735486,3304356.3929903437
2012-11-11 00:00:00,10.939,23728,113498688.4,10375600,264,8785809,3304356.3929903437
2012-11-13 00:00:00,11.129,24841,115624189.05,10389450,208,8835302,3368767.1405329388
2012-11-15 00:00:00,11.114,37743,115623943.30000001,10403450,236,8902266,3368767.1405329388
2012-11-17 00:00:00,11.8,34273,122927090,10417550,224,8973825,3368767.1405329388
2012-11-19 00:00:00,11.79998,35160,123093261.367,10431650,180,9042129,3368767.1405329388
2012-11-21 00:00:00,11.784,41245,123110983.2,10447300,218,9120935,3368767.1405329388
2012-11-23 00:00:00,12.43,31482,130041417,10461900,216,9185348,3368767.1405329388
2012-11-25 00:00:00,12.6,34821,132010830,10477050,219,9249338,3368767.1405329388
